product_name,price,description,image_url,lost_description,image_path,category,searchable_text
ThinkPad Yoga,$1033.99,"12.5"" Touch, Core i3-4010U, 4GB, 500GB + 16GB SSD Cache,",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my thinkpad yoga while commuting this morning.,images/product_6_0.jpg,electronics,"ThinkPad Yoga 12.5"" Touch, Core i3-4010U, 4GB, 500GB + 16GB SSD Cache, I lost my thinkpad yoga while commuting this morning. electronics"
ThinkPad X240,$1311.99,"12.5"", Core i5-4300U, 8GB, 240GB SSD, Win7 Pro 64bit",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my thinkpad x240 in the lecture hall.,images/product_4_0.jpg,electronics,"ThinkPad X240 12.5"", Core i5-4300U, 8GB, 240GB SSD, Win7 Pro 64bit I think I left my thinkpad x240 in the lecture hall. electronics"
ThinkPad X240,$1311.99,"12.5"", Core i5-4300U, 8GB, 240GB SSD, Win7 Pro 64bit",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my thinkpad x240 in the lecture hall.,images/product_4_0.jpg,electronics,"ThinkPad X240 12.5"", Core i5-4300U, 8GB, 240GB SSD, Win7 Pro 64bit I think I left my thinkpad x240 in the lecture hall. electronics"
ThinkPad T540p,$1178.99,"15.6"", Core i5-4200M, 4GB, 500GB, Win7 Pro 64bit",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my thinkpad t540p while commuting this morning.,images/product_2_0.jpg,electronics,"ThinkPad T540p 15.6"", Core i5-4200M, 4GB, 500GB, Win7 Pro 64bit I lost my thinkpad t540p while commuting this morning. electronics"
Dell Latitude...,$1338.37,"Dell Latitude 5480, 14"" FHD, Core i7-7600U, 8GB, 256GB SSD, Linux + Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I misplaced my dell latitude... somewhere in the library.,images/product_109_0.jpg,electronics,"Dell Latitude... Dell Latitude 5480, 14"" FHD, Core i7-7600U, 8GB, 256GB SSD, Linux + Windows 10 Home I misplaced my dell latitude... somewhere in the library. electronics"
Apple MacBook...,$1260.13,"Apple MacBook Air 13"", i5 1.8GHz, 8GB, 256GB SSD, Intel HD 6000, ENG",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,A apple macbook... was reported missing near the main gate.,images/product_100_0.jpg,electronics,"Apple MacBook... Apple MacBook Air 13"", i5 1.8GHz, 8GB, 256GB SSD, Intel HD 6000, ENG A apple macbook... was reported missing near the main gate. electronics"
Acer Aspire A3...,$457.38,"Acer Aspire A315-51-33TG, Black 15.6"" HD, Core i3-7100U, 4GB DDR4, 128GB SSD, Windows 10 Home, ENG",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my acer aspire a3... near the bus stop yesterday evening.,images/product_52_0.jpg,electronics,"Acer Aspire A3... Acer Aspire A315-51-33TG, Black 15.6"" HD, Core i3-7100U, 4GB DDR4, 128GB SSD, Windows 10 Home, ENG I lost my acer aspire a3... near the bus stop yesterday evening. electronics"
Dell Latitude...,$1178.19,"Dell Latitude 5580, 15.6"" FHD, Core i5-7300U, 16GB, 256GB SSD, Linux + Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my dell latitude... near the bus stop yesterday evening.,images/product_86_0.jpg,electronics,"Dell Latitude... Dell Latitude 5580, 15.6"" FHD, Core i5-7300U, 16GB, 256GB SSD, Linux + Windows 10 Home I lost my dell latitude... near the bus stop yesterday evening. electronics"
Iphone,$899.99,Silver,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,A iphone was reported missing near the main gate.,images/product_145_0.jpg,phone,Iphone Silver A iphone was reported missing near the main gate. phone
MSI GL62M 7REX...,$1199,"MSI GL62M 7REX2, 15.6"" FHD, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050 Ti 2GB, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my msi gl62m 7rex... while commuting this morning.,images/product_91_0.jpg,electronics,"MSI GL62M 7REX... MSI GL62M 7REX2, 15.6"" FHD, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050 Ti 2GB, Windows 10 Home I lost my msi gl62m 7rex... while commuting this morning. electronics"
Iphone,$899.99,Silver,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,A iphone was reported missing near the main gate.,images/product_145_0.jpg,phone,Iphone Silver A iphone was reported missing near the main gate. phone
Iphone,$899.99,White,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my iphone in the lecture hall.,images/product_144_0.jpg,phone,Iphone White I think I left my iphone in the lecture hall. phone
Dell Latitude...,$1310.39,"Dell Latitude 5480, 14"" FHD, Core i7-7600U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I misplaced my dell latitude... somewhere in the library.,images/product_105_0.jpg,electronics,"Dell Latitude... Dell Latitude 5480, 14"" FHD, Core i7-7600U, 8GB, 256GB SSD, Windows 10 Pro I misplaced my dell latitude... somewhere in the library. electronics"
Acer Aspire 7...,$1123.87,"Acer Aspire 7 A715-71G, 15.6"" FHD IPS, Core i7-7700HQ, 8GB, 128GB SSD + 1TB HDD, GTX 1050 Ti 4GB, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my acer aspire 7... while commuting this morning.,images/product_73_0.jpg,electronics,"Acer Aspire 7... Acer Aspire 7 A715-71G, 15.6"" FHD IPS, Core i7-7700HQ, 8GB, 128GB SSD + 1TB HDD, GTX 1050 Ti 4GB, Windows 10 Home I lost my acer aspire 7... while commuting this morning. electronics"
Apple MacBook...,$1347.78,"Apple MacBook Air 13"", Intel Core i5 1.8GHz, 8GB, 256GB SSD, Intel HD 6000, RUS",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my apple macbook... while commuting this morning.,images/product_111_0.jpg,electronics,"Apple MacBook... Apple MacBook Air 13"", Intel Core i5 1.8GHz, 8GB, 256GB SSD, Intel HD 6000, RUS I lost my apple macbook... while commuting this morning. electronics"
Memo Pad HD 7,$101.99,"IPS, Dual-Core 1.2GHz, 8GB, Android 4.3",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,Someone might have seen a memo pad hd 7 near the hostel area.,images/product_130_0.jpg,electronics,"Memo Pad HD 7 IPS, Dual-Core 1.2GHz, 8GB, Android 4.3 Someone might have seen a memo pad hd 7 near the hostel area. electronics"
Asus VivoBook...,$1235.49,"Asus VivoBook Pro 15 N580VN-FI006T Gold Metal, 15.6"" UHD, Core i7-7700HQ, 16GB, 1TB + 256GB SSD, GeForce MX150 2GB, Windows 10 Home, Eng kbd",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,My asus vivobook... went missing near the campus cafeteria.,images/product_96_0.jpg,electronics,"Asus VivoBook... Asus VivoBook Pro 15 N580VN-FI006T Gold Metal, 15.6"" UHD, Core i7-7700HQ, 16GB, 1TB + 256GB SSD, GeForce MX150 2GB, Windows 10 Home, Eng kbd My asus vivobook... went missing near the campus cafeteria. electronics"
Acer Aspire ES...,$410.46,"Acer Aspire ES1-732 Black, 17.3"" HD+, Celeron, N3350, 4GB, 1TB, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I dropped my acer aspire es... near the parking area.,images/product_44_0.jpg,electronics,"Acer Aspire ES... Acer Aspire ES1-732 Black, 17.3"" HD+, Celeron, N3350, 4GB, 1TB, Windows 10 Home I dropped my acer aspire es... near the parking area. electronics"
Dell Latitude...,$1271.06,"Dell Latitude 5480, 14"" FHD, Core i7-7600U, 8GB, 1TB, GeForce GT930MX, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my dell latitude... while commuting this morning.,images/product_101_0.jpg,electronics,"Dell Latitude... Dell Latitude 5480, 14"" FHD, Core i7-7600U, 8GB, 1TB, GeForce GT930MX, Windows 10 Pro I lost my dell latitude... while commuting this morning. electronics"
Prestigio Smar...,$299,"Prestigio SmartBook 133S Gold, 13.3"" FHD IPS, Celeron N3350 1.1GHz, 4GB, 32GB, Windows 10 Pro + Office 365 1 gadam",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my prestigio smar... in the lecture hall.,images/product_31_0.jpg,electronics,"Prestigio Smar... Prestigio SmartBook 133S Gold, 13.3"" FHD IPS, Celeron N3350 1.1GHz, 4GB, 32GB, Windows 10 Pro + Office 365 1 gadam I think I left my prestigio smar... in the lecture hall. electronics"
Toshiba Porteg...,$1203.41,"Toshiba Portege X30-D-10J Black/Blue, 13.3"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,A toshiba porteg... was reported missing near the main gate.,images/product_93_0.jpg,electronics,"Toshiba Porteg... Toshiba Portege X30-D-10J Black/Blue, 13.3"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Pro A toshiba porteg... was reported missing near the main gate. electronics"
Dell Latitude...,$1133.82,"Dell Latitude 5480, 14"" FHD, Core i5-7300U, 8GB, 500GB, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my dell latitude... in the lecture hall.,images/product_75_0.jpg,electronics,"Dell Latitude... Dell Latitude 5480, 14"" FHD, Core i5-7300U, 8GB, 500GB, Windows 10 Pro I think I left my dell latitude... in the lecture hall. electronics"
Lenovo ThinkPa...,$404.23,"Lenovo ThinkPad E31-80, 13.3"" HD, Celeron 3855U 1.6GHz, 4GB, 128GB SSD, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I dropped my lenovo thinkpa... near the parking area.,images/product_41_0.jpg,electronics,"Lenovo ThinkPa... Lenovo ThinkPad E31-80, 13.3"" HD, Celeron 3855U 1.6GHz, 4GB, 128GB SSD, Windows 10 Home I dropped my lenovo thinkpa... near the parking area. electronics"
Hewlett Packar...,$364.46,"Hewlett Packard 250 G6 Dark Ash Silver, 15.6"" HD, Celeron N3060 1.6GHz, 4GB, 128GB SSD, DOS",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,Someone might have seen a hewlett packar... near the hostel area.,images/product_34_0.jpg,electronics,"Hewlett Packar... Hewlett Packard 250 G6 Dark Ash Silver, 15.6"" HD, Celeron N3060 1.6GHz, 4GB, 128GB SSD, DOS Someone might have seen a hewlett packar... near the hostel area. electronics"
Asus VivoBook...,$399.99,"Asus VivoBook E502NA-GO022T Dark Blue, 15.6"" HD, Pentium N4200 1.1GHz, 4GB, 128GB SSD, Windows 10 Home, En/Ru kbd",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,My asus vivobook... went missing near the campus cafeteria.,images/product_40_0.jpg,electronics,"Asus VivoBook... Asus VivoBook E502NA-GO022T Dark Blue, 15.6"" HD, Pentium N4200 1.1GHz, 4GB, 128GB SSD, Windows 10 Home, En/Ru kbd My asus vivobook... went missing near the campus cafeteria. electronics"
Apple MacBook...,$1260.13,"Apple MacBook Air 13"", i5 1.8GHz, 8GB, 256GB SSD, Intel HD 6000, ENG",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,A apple macbook... was reported missing near the main gate.,images/product_100_0.jpg,electronics,"Apple MacBook... Apple MacBook Air 13"", i5 1.8GHz, 8GB, 256GB SSD, Intel HD 6000, ENG A apple macbook... was reported missing near the main gate. electronics"
LG Optimus,$57.99,"3.2"" screen",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I misplaced my lg optimus somewhere in the library.,images/product_139_0.jpg,electronics,"LG Optimus 3.2"" screen I misplaced my lg optimus somewhere in the library. electronics"
HP 250 G3,$520.99,"15.6"", Core i5-4210U, 4GB, 500GB, Windows 8.1",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,Someone might have seen a hp 250 g3 near the hostel area.,images/product_11_0.jpg,electronics,"HP 250 G3 15.6"", Core i5-4210U, 4GB, 500GB, Windows 8.1 Someone might have seen a hp 250 g3 near the hostel area. electronics"
Acer Aspire A3...,$379.94,"Acer Aspire A315-31-C33J Black 15.6"", HD, Celeron N3350, 4GB DDR3L, 128GB, Windows 10 Home, ENG",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I dropped my acer aspire a3... near the parking area.,images/product_36_0.jpg,electronics,"Acer Aspire A3... Acer Aspire A315-31-C33J Black 15.6"", HD, Celeron N3350, 4GB DDR3L, 128GB, Windows 10 Home, ENG I dropped my acer aspire a3... near the parking area. electronics"
Dell Latitude...,$1110.14,"Dell Latitude 5480, 14"" FHD, Core i5-7300U, 8GB, 500GB, Linux + Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,A dell latitude... was reported missing near the main gate.,images/product_69_0.jpg,electronics,"Dell Latitude... Dell Latitude 5480, 14"" FHD, Core i5-7300U, 8GB, 500GB, Linux + Windows 10 Home A dell latitude... was reported missing near the main gate. electronics"
Asus AsusPro A...,$1139.54,"Asus AsusPro Advanced BU401LA-FA271G Dark Grey, 14"", Core i5-4210U, 4GB, 128GB SSD, Win7 Pro 64bit, ENG",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,A asus asuspro a... was reported missing near the main gate.,images/product_77_0.jpg,electronics,"Asus AsusPro A... Asus AsusPro Advanced BU401LA-FA271G Dark Grey, 14"", Core i5-4210U, 4GB, 128GB SSD, Win7 Pro 64bit, ENG A asus asuspro a... was reported missing near the main gate. electronics"
Dell Latitude...,$1102.66,"Dell Latitude 5280, 12.5"" HD, Core i5-7300U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I misplaced my dell latitude... somewhere in the library.,images/product_68_0.jpg,electronics,"Dell Latitude... Dell Latitude 5280, 12.5"" HD, Core i5-7300U, 8GB, 256GB SSD, Windows 10 Pro I misplaced my dell latitude... somewhere in the library. electronics"
Asus ROG Strix...,$1399,"Asus ROG Strix GL702VM-GC146T, 17.3"" FHD, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1060 3GB, Windows 10 Home, Eng kbd",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,My asus rog strix... went missing near the campus cafeteria.,images/product_116_0.jpg,electronics,"Asus ROG Strix... Asus ROG Strix GL702VM-GC146T, 17.3"" FHD, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1060 3GB, Windows 10 Home, Eng kbd My asus rog strix... went missing near the campus cafeteria. electronics"
ThinkPad X240,$1311.99,"12.5"", Core i5-4300U, 8GB, 240GB SSD, Win7 Pro 64bit",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my thinkpad x240 in the lecture hall.,images/product_4_0.jpg,electronics,"ThinkPad X240 12.5"", Core i5-4300U, 8GB, 240GB SSD, Win7 Pro 64bit I think I left my thinkpad x240 in the lecture hall. electronics"
Galaxy Tab 3,$107.99,"7"", 8GB, Wi-Fi, Android 4.2, Yellow",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,Someone might have seen a galaxy tab 3 near the hostel area.,images/product_129_0.jpg,electronics,"Galaxy Tab 3 7"", 8GB, Wi-Fi, Android 4.2, Yellow Someone might have seen a galaxy tab 3 near the hostel area. electronics"
Acer Predator...,$1187.98,"Acer Predator Helios 300 (PH317-51), 17.3"" FHD IPS, Core i7-7700HQ. 8GB, 128GB SSD +1TB, GeForce GTX 1050Ti 4GB, Linux + Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my acer predator... in the lecture hall.,images/product_89_0.jpg,electronics,"Acer Predator... Acer Predator Helios 300 (PH317-51), 17.3"" FHD IPS, Core i7-7700HQ. 8GB, 128GB SSD +1TB, GeForce GTX 1050Ti 4GB, Linux + Windows 10 Home I think I left my acer predator... in the lecture hall. electronics"
Acer Predator...,$1221.58,"Acer Predator Helios 300 (PH317-51), 17.3"" FHD IPS, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050 Ti 4GB, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,A acer predator... was reported missing near the main gate.,images/product_95_0.jpg,electronics,"Acer Predator... Acer Predator Helios 300 (PH317-51), 17.3"" FHD IPS, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050 Ti 4GB, Windows 10 Home A acer predator... was reported missing near the main gate. electronics"
ThinkPad Yoga,$1223.99,"12.5"" Touch, Core i5 4200U, 8GB, 500GB + 16GB SSD Cache, Windows",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,My thinkpad yoga went missing near the campus cafeteria.,images/product_12_0.jpg,electronics,"ThinkPad Yoga 12.5"" Touch, Core i5 4200U, 8GB, 500GB + 16GB SSD Cache, Windows My thinkpad yoga went missing near the campus cafeteria. electronics"
MSI GS63 7RD S...,$1179,"MSI GS63 7RD Stealth, 15.6"" FHD IPS, Core i7-7700HQ, 8GB, 256GB SSD, GeForce GTX 1050 2GB, DOS + Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,My msi gs63 7rd s... went missing near the campus cafeteria.,images/product_87_0.jpg,electronics,"MSI GS63 7RD S... MSI GS63 7RD Stealth, 15.6"" FHD IPS, Core i7-7700HQ, 8GB, 256GB SSD, GeForce GTX 1050 2GB, DOS + Windows 10 Home My msi gs63 7rd s... went missing near the campus cafeteria. electronics"
ThinkPad Yoga,$1223.99,"12.5"" Touch, Core i5 4200U, 8GB, 500GB + 16GB SSD Cache, Windows",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,My thinkpad yoga went missing near the campus cafeteria.,images/product_12_0.jpg,electronics,"ThinkPad Yoga 12.5"" Touch, Core i5 4200U, 8GB, 500GB + 16GB SSD Cache, Windows My thinkpad yoga went missing near the campus cafeteria. electronics"
Lenovo V510 Bl...,$498.23,"Lenovo V510 Black, 15.6"" FHD, Core i3-7100U, 4GB, 128GB SSD, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my lenovo v510 bl... while commuting this morning.,images/product_62_0.jpg,electronics,"Lenovo V510 Bl... Lenovo V510 Black, 15.6"" FHD, Core i3-7100U, 4GB, 128GB SSD, Windows 10 Pro I lost my lenovo v510 bl... while commuting this morning. electronics"
Acer Extensa 1...,$439.73,"Acer Extensa 15 (2540) Black, 15.6"" HD, Core i5-7200U, 4GB, 500GB, Linux",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,My acer extensa 1... went missing near the campus cafeteria.,images/product_49_0.jpg,electronics,"Acer Extensa 1... Acer Extensa 15 (2540) Black, 15.6"" HD, Core i5-7200U, 4GB, 500GB, Linux My acer extensa 1... went missing near the campus cafeteria. electronics"
Acer Predator...,$1221.58,"Acer Predator Helios 300 (PH317-51), 17.3"" FHD IPS, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050 Ti 4GB, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,A acer predator... was reported missing near the main gate.,images/product_95_0.jpg,electronics,"Acer Predator... Acer Predator Helios 300 (PH317-51), 17.3"" FHD IPS, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050 Ti 4GB, Windows 10 Home A acer predator... was reported missing near the main gate. electronics"
